ASIN,channel,retail,1m,weight,selling
B08BG9YG79,0,18.26,166.1065114,0.59745202,5.44
B072JBML9K,0,21.19,979.0032191,0.44974248,6.31
B014JP39GS,0,116.8,2774.381497,13.75021494,34.78
B07RP3GQDK,0,28.55,336.4236581,1.73944518,8.5
B01L8JJAGG,0,90.73,1790.496382,9.46002442,27.01
B01IU6RJWW,0,76.17,1938.051688,3.99918068,22.67
B07MBMM62C,0,56.29,395.9827893,3.1085142,16.75
B074W2YSHK,0,37.91,843.8357236,13.04914578,11.28
B078G7N3NQ,0,99,706.654446,5.50934538,29.45
B0869F6XVM,1,24.04,190.2108729,5.09928606,7.15
B07KJBZ52J,0,21.83,416.1206103,1.0141252,6.49
B0009PQ7B2,0,319.62,15748.02012,40.24974734,95
B088BLP8LR,0,25.91,177.9451092,0.7054784,7.7
B081TC8HTM,0,53.92,226.2148559,0.6503629,16
B07FFDFXJR,0,61.58,485.0773913,4.40042152,18.27
B004VTG2Z8,0,306.42,7518.60803,62.00052826,90.87
B01FFL7A3I,0,11.2,31.0000396,0.14991416,3.32
B07ML4QMZP,0,23.99,88.7284598,1.69976202,7.11
B08C69C12X,0,19.52,162.0179235,0.72972922,5.78
B07FPZHWX9,0,31.42,476.7171444,1.11994696,9.3
B07CZHT8QB,0,47.93,561.5400874,2.39421732,14.18
B00JG6R0I4,0,229.99,4197.637252,18.0007223,68.03
B005ATNCXI,0,489,7369.710202,105.5990934,144.64
B07F42DVJQ,0,34.83,10.1299342,0.16975574,10.3
B07CZS25Y2,0,39.99,554.4003145,4.44892316,11.82
B07GZ5VV6F,0,28.73,450.1718349,1.3007258,8.49
B07RZRHYNW,0,22,332.3350702,1.10231,6.5
B07MTWNXV1,0,64.33,387.9886846,0.86200642,19
B07MVM6W5G,0,64.33,387.9886846,0.86200642,19
B06XSYWKTS,0,33.86,1273.442572,5.7761044,10
B00BOPOY70,0,172.76,5334.63083,30.5009177,51
B083ZVL238,0,13.89,210.2876702,0.42108242,4.1
B01N9XKYP7,0,38.59,1428.015604,3.60014446,11.39
B07X2Z8PL9,0,42.86,276.437361,0.7495708,12.65
B07PYYNV3B,0,28.77,355.8291947,1.54984786,8.49
B07G5Z235G,0,22,466.7702813,0.0440924,6.49
B07H9DSCQJ,0,22,446.2052944,1.00971596,6.49
B07KSSB6DY,0,22,407.8213871,1.06042222,6.49
B07MXYWGBM,0,22,386.9512817,1.04058064,6.49
B07NQK5MTL,0,22,374.3193758,0.98987438,6.49
B07PTNKFMK,0,22,359.5516404,1.19931328,6.49
B07QQQP8B6,0,22,348.7504455,1.1464024,6.49
B07TNWTDW7,0,22,309.0240168,1.00089748,6.49
B081HHX5NJ,0,22,229.1439935,1.04939912,6.49
B07DKVQTXT,1,28.78,529.685716,1.23017796,8.49
B00063QBE0,0,410.21,18095.60186,43.1995289,121
B07PYYL91H,0,42.92,355.9512421,0.71429688,12.65
B077XPXKF3,0,44.99,730.3926653,32.0000593,13.25
B074CNRLGW,0,38.46,886.4912899,12.5001954,11.32
B07N73R4FY,0,28.92,382.6796227,1.26104264,8.49
B000FABUZO,0,586.58,14115.20898,96.0001779,172.2
B002IV4ZW8,0,592.88,9534.403912,55.00085976,174
B0788C3G8W,0,312.95,715.5639062,9.700328,91.72
B08FFCBQJQ,0,13.99,155.2442928,0.31085142,4.1
B079QHQJQ5,0,29.99,657.2862727,5.74964896,8.78
B07DRM9YXL,0,29,520.6542084,1.2345872,8.49
B07DW12V55,0,29,517.7860945,1.2566334,8.49
B07F3YC3CG,0,29,500.4553637,1.26104264,8.49
B07KBJ46LK,0,29,417.9513213,1.21033638,8.49
B07KJKSCP2,0,29,415.7544681,1.32056738,8.49
B07SN5XSWY,0,29,321.7169464,1.25001954,8.49
B089NZ52YN,0,49.95,169.9510045,0.59965664,14.62
B002I00P8W,0,19.99,14.9508065,0.7495708,5.85
B00KPLFYTQ,0,109.87,3825.758824,48.281178,32.14
B01CDG00BC,0,33.85,2358.8101,15.00023448,9.9
B07MTPFCF7,0,64.99,387.9886846,0.86200642,19
B07MTNM1LF,0,65,387.9886846,0.86200642,19
B07MTNP1TN,0,65,387.9886846,0.86200642,19
B07MTP21KG,0,65,387.9886846,0.86200642,19
B07MTQ5RM8,0,65,387.9886846,0.86200642,19
B07MV3PMZD,0,65,387.9886846,0.86200642,19
B07MVW6CMG,0,65,387.9886846,0.86200642,19
B07PQKHM8W,0,65,360.5890433,0.82011864,19
B0018N72T0,0,507,11207.18558,77.9994556,148.2
B0048KFHP6,0,537,7993.372416,86.00002158,156.9
B07R6XKJ2M,0,31.85,342.7701229,0.93034964,9.3
B0018BTEUM,0,487,11207.18558,77.9994556,142.2
B0018EC2IU,0,487,11207.18558,77.9994556,142.2
B000WQZCQO,0,515,11897.60772,86.00002158,150.3
B0048KIRVM,0,515,7993.372416,86.00002158,150.3
B07K2VK1NQ,0,31.87,422.4670751,1.00971596,9.3
B07C2JGHCQ,0,31.88,586.5598044,1.11994696,9.3
B0811DJMPY,0,60,238.6636907,0.50926722,17.5
B08BB94LYR,0,60,166.8387958,0.59083816,17.5
B07578VQVH,0,60,101.0552472,0.7495708,17.5
B0757CP612,0,60,101.0552472,0.7495708,17.5
B0757DPXXQ,0,60,101.0552472,0.7495708,17.5
B0757H7FB8,0,60,101.0552472,0.7495708,17.5
B00I3MJF1M,0,243.98,4371.859915,49.4496266,71.16
B07MTPFZ4B,0,65.15,387.9886846,0.86200642,19
B007GBE32W,0,271.67,6393.697144,59.00004044,79.21
B07K6H2P7G,1,31.9,419.7820323,0.881848,9.3
B07Z9ZQWVG,0,21.99,245.2542503,6.32946402,6.41
B005SKUGGU,0,319.61,7078.138963,72.00068458,93.15
B07ZRG5PM1,1,53.56,241.5928283,3.3510224,15.61
B07GDQWHH3,0,31.91,462.0714564,0.95019122,9.3
B07KWSYRQL,0,17.68,405.4414628,0.1322772,5.15
B0031WU2ZM,0,516,9015.458367,77.9994556,150.3
B07P8X935L,0,31.93,367.5457451,1.06042222,9.3
B07KL1WLFN,0,31.94,411.9709987,1.11994696,9.3
B07V7H4Y9M,0,31.94,302.2503861,0.8598018,9.3
B000COC67O,0,427.61,14609.74504,65.99970894,124.5
B07RW8GHQ9,0,39.99,334.1657812,2.40083118,11.64
B081T4HSKD,0,55,226.2148559,0.6503629,16
B081T4J8CC,0,55,226.2148559,0.6503629,16
B081TB7NKH,0,55,226.2148559,0.6503629,16
B081TSWHMQ,0,55,226.2148559,0.6503629,16
B081V8BT7G,0,55,226.2148559,0.6503629,16
B081VQTJM4,0,55,226.2148559,0.6503629,16
B081ZGC3HB,0,55,225.6656426,0.6393398,16
B083KR7FY1,0,55,212.6065708,0.57099658,16
B08BTG73J3,0,55,164.7029663,0.59965664,16
B005VSYL0Q,0,300,7000.882959,77.00076274,87.22
B07CZKH2GX,0,32,559.5263053,1.04058064,9.3
B07GQKXDVZ,0,32,454.626565,1.10010538,9.3
B07H92YZK2,0,32,446.3273418,0.95019122,9.3
B07K8G898F,0,32,419.1717953,1.00971596,9.3
B07LGVZ42S,0,32,398.7898795,1.11994696,9.3
B07MCYLZL7,0,32,395.5556234,0.87964338,9.3
B07MMW56FM,0,32,391.4060118,1.06042222,9.3
B07NJN7BQB,0,32,377.0654423,1.10010538,9.3
B07NLYMK3X,0,32,376.0890631,0.83996022,9.3
B07R4HH7ZS,1,32,343.8685495,0.95019122,9.3
B07R89NQQV,0,32,342.4039807,1.04058064,9.3
B07RN3FK1C,0,32,336.6067292,1.10010538,9.3
B07RR776LG,0,32,335.6913737,1.15081164,9.3
B07SV4S53B,0,32,317.8114296,0.881848,9.3
B07V39PVKW,0,32,306.7661399,0.93034964,9.3
B07YXN4WFJ,0,32,251.2955966,1.04939912,9.3
B01F7QECQE,0,389.03,2194.717371,63.93398,113
B002OEW3K0,0,164.82,9339.677285,21.6493684,47.8
B07QTMGT5N,0,15,347.7740663,0.440924,4.35
B0815ZQ9DS,0,15,231.1577756,0.46076558,4.35
B081V5QH72,0,15,226.2148559,0.1543234,4.35
B085287136,0,15,199.7915938,0.48942564,4.35
B089JL4HXS,0,15,171.9037629,0.330693,4.35
B08KRDLW99,0,15,142.9785291,0.35053458,4.35
B074N5392C,0,26,101.5434368,6.29198548,7.54
B075F7YY82,0,31.99,818.327817,20.8557052,9.27
B005KDO9C2,0,569.43,7185.78477,60.00093792,165
B001VPELJE,0,299.99,9965.597376,50.0007816,86.92
B01DAWKVBM,0,110.52,2298.396637,30.6993335,32
B07R2QR2XL,0,14.99,344.9059524,0.44974248,4.34
B000ALG05S,0,410,15592.53173,107.9999246,118.63
B07YXLZSC3,0,29,252.4550469,1.9621118,8.39
B07F932FX1,0,32.15,490.4474769,1.04058064,9.3
B0132KGYE0,0,169.03,2863.964288,36.14915414,48.89
B001OPH3PA,0,77.61,10223.97172,17.85080814,22.44
B07MTPNQFF,0,65.72,387.9886846,0.86200642,19
B01K5XSMWO,0,80.61,1859.270092,13.65100704,23.3
B0725SD8B5,0,57.45,1006.40286,10.8908228,16.6
B008O8FV2C,0,179.99,5929.489858,75.99986526,52
B00FAJ1X0C,0,114.99,4767.537586,26.25041034,33.22
B089D4QPZR,0,23.99,172.2699051,10.29337078,6.93
B00UYWQRVK,1,18.29,32.7087032,0.24912206,5.28
B06XJ64KRF,0,75.99,1302.367805,22.3107544,21.93
B07123TPNM,0,24.99,103.4961952,3.19890362,7.21
B00FRMHZJA,0,160,4719.511934,38.40007116,46.13
B008G7LVDO,0,201.67,6001.680895,27.55775,58.14
B002DEWCGQ,0,225.13,9688.488754,57.32012,64.9
B08HND633G,0,17.31,75.3642695,0.33951148,4.99
B07H9KRVL8,0,24.99,446.0222233,3.13496964,7.2
B01HG8A8PA,0,190,2075.721156,47.65065668,54.72
B0045LTBJG,0,348.56,8023.701195,30.80074602,100.37
B01K84O1DE,0,69.99,1857.439381,7.59932514,20.15
B01IN25EKW,0,68.85,1956.114704,6.92030218,19.81
B0846PQV69,0,20,207.5416037,0.9700328,5.75
B008DNAJ5M,0,274.03,6107.923157,59.8995254,78.75
B01N070J94,0,91.77,1519.123988,63.14913528,26.36
B07ZWMFDZ9,0,129.63,240.1282595,1.9400656,37.23
B001M0O4Y0,0,117.75,10376.16483,25.99908366,33.78
B084VH14BY,0,22.84,201.0730915,0.87964338,6.55
B002DPX1SI,0,507,9665.360772,77.9994556,145.28
B07QVT3W52,0,24.27,347.3469004,1.0802638,6.95
B0032JSQ70,0,9.99,14.8287591,0.05070626,2.86
B008O9FCPW,0,202.47,5928.574502,38.94902154,57.96
B07PX3YRT5,0,27.99,356.6225028,15.00023448,8.01
B003YE47OO,0,13.99,70.4213498,4.25050736,4
B079BNC6GR,0,67.33,97.7599674,0.70106916,19.25
B084KNY1VH,0,50.72,203.819158,0.70106916,14.5
B01JH3QS1U,0,28.51,1870.071287,5.39911438,8.15
B07979NLQQ,0,67.38,97.7599674,0.70106916,19.25
B0725PQXLX,0,40.78,1006.585932,1.90038244,11.65
B078JF26LG,0,140,701.5894789,11.34938376,39.99
B07TFBQFC9,0,18.03,312.441344,0.220462,5.15
B079FR4JC1,0,67.45,97.7599674,0.70106916,19.25
B008H5EUZG,0,259.1,5983.434809,55.997348,73.92
B001E8PMCS,0,398.54,10814.0709,77.00076274,113.68
B07JY71C8S,0,45.59,423.9316439,2.2487124,13
B07NH4X6RB,0,32.59,377.4315845,1.64905576,9.29
B071X774F3,0,146.99,1035.328094,14.9032312,41.87
B01NBPG0LL,0,122.99,1406.535261,10.00015632,35.02
B07G8G1NQ2,0,29,465.1226414,1.2786796,8.25
B07GKG5CX6,0,29,458.4100344,1.26104264,8.25
B00J0TGBTG,0,59.99,4227.966031,10.3506909,17.05
B004GKAEOC,0,83.44,7871.325016,12.78900062,23.71
B07H1BBRQK,0,22,448.8903372,1.10010538,6.25
B07YP6ZXN8,0,22,259.8999383,1.04939912,6.25
B00C81JUS2,0,238.68,5258.5953,52.00037194,67.78
B07VYW146Q,0,10.32,46.4390357,0.110231,2.93
B07PRDV2ZZ,0,103.2,360.2229011,9.01910042,29.29
B01I8JM18I,0,62.35,1998.160033,21.4509526,17.68
B01CO1FNR2,0,59.99,2336.353378,16.55008234,17
B012SK8NS0,0,299.99,2873.72808,9.7995359,85
B07MRJF49X,0,24.99,389.941443,14.881185,7.08
B07YP5SNQ3,0,37.63,260.0219857,1.75046828,10.66
B07VKQFMRS,0,23.38,295.2326606,0.9700328,6.62
B00VMIDKT2,0,18.72,113.8092005,6.25671156,5.3
B007AQ4G70,0,310,6472.356693,60.00093792,87.75
B003XGZ08U,0,210.92,8279.146403,25.80066786,59.67
B087D88ZJM,0,10.79,2.8681139,0.0220462,3.05
B07V2KTJTF,0,20,307.0102347,0.72972922,5.65
B07XT3MV3B,0,20,271.6775124,0.3968316,5.65
B07YXLM2TX,0,20,254.8959949,0.3527392,5.65
B07ZHXRX4M,0,20,243.7896815,0.31085142,5.65
B0000AJ04O,0,20,135.3505666,0.39903622,5.65
B007WVIFKM,0,20,124.3052769,0.35053458,5.65
B00I2GGER2,0,20,119.2403098,0.50044874,5.65
B06ZXYG3CC,0,20,103.5572189,0.35053458,5.65
B075W1W7DN,0,20,100.3839865,0.4850164,5.65
B07FHBHD3Q,0,20,93.3052373,0.39903622,5.65
B000EOVZTC,0,20,72.9843452,0.33951148,5.65
B07PJGY3MJ,0,20,49.1240785,0.24912206,5.65
B07MVLYF7L,0,67.27,387.9886846,0.86200642,19
B01J8UJQ2U,0,111.46,1914.740635,8.80084304,31.46
B000TQ84TE,0,58.99,12102.7694,5.00007816,16.65
B07NPJJZFY,1,29.95,374.685518,1.0582176,8.45
B081ZNHDHV,0,67.51,225.2995004,0.67902296,19
B07RFQDK62,0,28.49,341.0004356,16.9535278,8.01
B07XYR3V38,0,51.6,270.7011332,0.70106916,14.5
B075374WF7,0,94.9,836.5128796,8.0909554,26.63
B08L3H3DPW,0,31.2,142.5513632,1.45063996,8.75
B00BHEEHP2,0,246.9,5356.965505,57.99914296,69.23
B07MTQFSJK,0,67.77,387.9886846,0.86200642,19
B00AYLKQ6S,0,220,5454.298306,48.99988412,61.67
B01H5XL7YM,0,36.89,2083.654237,2.87041524,10.34
B01FAITV74,0,79.21,2190.323664,27.95017236,22.2
B07ZQZYC36,0,14.63,242.1420416,0.35053458,4.1
B00DCTDJFO,0,75.47,5099.689585,38.30086326,21.15
B07XZT73RP,0,14.99,45.8898224,0.20062042,4.2
B07B417K2Y,0,24.99,632.6326979,1.51236932,7
B01FJLDGUU,0,81.23,2176.166166,41.0500244,22.75
B010DNO84M,0,149.97,2934.995875,24.55064832,42
B00MTYT07Y,0,299.99,3617.179818,65.00101608,84
B07FD5SH97,0,25,52.1752635,0.29982832,7
B07XZJPXLS,0,70.57,269.9688488,0.7936632,19.75
B07C62T5GD,0,38.56,579.9082211,2.01061344,10.79
B07R4XNLVH,0,16.99,48.81896,0.14991416,4.75
B00C404LEA,0,186.39,5270.311851,38.250157,52.06
B084LNKSG8,0,51.92,203.819158,0.70106916,14.5
B07L7WVN2J,0,45.85,400.8646853,1.75046828,12.8
B07G43LFQR,0,19.92,468.9061108,3.4502303,5.56
B01D1MO6R6,0,17.94,2321.524619,1.3007258,5
B005ATNCOW,0,519,7369.710202,105.5990934,144.64
B07MM5RKH6,0,48.59,392.0162488,2.7006595,13.54
B07D183S1D,0,46.68,551.654248,1.9400656,13
B011RADBJI,0,9.99,32.2815373,0.07054784,2.78
B0777B3TYQ,0,46.74,754.5580505,2.53972224,13
B01KQH5CRC,0,82.7,1824.852725,8.04906762,23
B01D3BVD5I,0,167.47,2309.441927,33.75052758,46.56
B07VDYNZNQ,0,16.99,297.7346323,1.7196036,4.72
B07VQNGGBP,0,45,291.9373808,0.6393398,12.5
B07WDM36ZS,0,45,282.9668969,0.54895038,12.5
B07YVWM18K,0,45,257.520014,0.54895038,12.5
B084ZT1BL3,0,45,200.4018308,0.61949822,12.5
B086QN7BBQ,0,45,187.4037827,0.70106916,12.5
B08B37KMS4,0,45,168.0592698,0.5291088,12.5
B08BDR6QWX,0,45,166.3506062,0.50044874,12.5
B08BTP5N4P,0,45,164.5809189,0.50044874,12.5
B000P9D062,0,45,132.7875712,0.50044874,12.5
B08DLCC1J2,0,20.99,156.8919327,1.25001954,5.83
B007Y11ZJS,0,396.95,6256.210748,84.9991241,110.22
B01M0E3601,0,48.19,1689.685229,17.6590062,13.38
B00NTLDANG,0,117.99,3549.870676,21.84998882,32.76
B01HJGJNWS,0,79.99,2052.471126,26.90077324,22.2
B0036OS6MG,0,225.49,8942.351974,67.99929928,62.55
B089YCF4GQ,0,17.99,168.7305305,0.44974248,4.99
B074PSHCB8,0,43.27,859.823933,11.62055202,12
B009LN8EBY,0,152.67,5729.149051,21.14891966,42.3
B074BD2P7Z,0,39.92,886.674361,26.32095818,11.06
B07RCCYW34,0,51.99,341.9157911,3.6155768,14.4
B00D3DTPTI,0,280,5112.382515,37.44987994,77.49
B00DGR0YP0,0,320,5069.116712,65.99970894,88.56
B01BF593CO,0,64.28,2432.831848,9.75103426,17.78
B074PCFRQ7,0,39.99,862.9361417,26.1688394,11.06
B000Y85XB4,0,41.3,72.5571793,0.14991416,11.42
B08148KB26,0,21.02,43.6319455,0.09038942,5.81
B07KJJKWTY,0,14.84,89.7658627,0.3086468,4.1
B01NALUV9I,0,66.08,1416.543148,43.99980596,18.22
B004139SFA,0,115.1,8123.352897,45.60036008,31.72
B07K2YGYCS,0,29,420.9414826,1.10010538,7.99
B008C2FZQM,0,39.99,6150.02951,2.96080466,11.01
B00192JGDU,0,523.51,11194.55367,82.99953376,144.13
B07KL1L98X,0,58.99,412.1540698,3.26063298,16.24
B073DWP91W,0,34.84,938.1783638,10.59099448,9.59
B07ZS9S1FR,0,54.52,241.4097572,3.41936562,15
B00K29ER0S,0,70,118.8741676,0.82011864,19.25
B079NQS42L,0,70,97.7599674,0.70106916,19.25
B079P8QVMV,0,70,97.7599674,0.70106916,19.25
B07F45JCBC,0,39.98,93.6103558,2.23107544,10.99
B000YZI1K2,0,503.95,11726.37522,75.99986526,138.45
B07JB51JJ7,0,26.76,432.2308671,0.89948496,7.34
B019HK6VMY,0,111.34,2529.67646,47.65065668,30.5
B07KSG1NDH,0,65,409.1639085,0.61067974,17.75
B07KSH3KY1,0,65,409.1639085,0.61067974,17.75
B005OTXH0C,0,326.55,7109.383097,84.00043124,89.16
B07N97BZRJ,0,47.62,381.5811961,2.20021076,13
B00LBQKTBC,0,94.51,3747.099275,40.124084,25.79
B07NDHPD71,0,26.57,379.1402481,0.440924,7.25
B000W8A8G6,0,126.88,11925.43453,28.75044942,34.62
B06XS8W49J,0,104.06,1286.562667,9.21972084,28.38
B07F16Q9KQ,0,35.9,511.9278193,1.15081164,9.79
B07KXQ1HSX,0,37.09,89.5217679,2.50003908,10.11
B000XEAUD0,0,33.99,132.6045001,2.7006595,9.26
B07JWLNLT5,0,22,424.4198335,1.00971596,5.99
B014JNSAFA,0,15.06,111.4902999,0.39903622,4.1
B07MP6MWJQ,0,35.97,391.0398696,1.4991416,9.79
B002KMVZC8,0,349.72,9437.925442,91.59975638,95.18
B07JPYHWNP,0,27,425.5182601,0.93034964,7.34
B07KCRWGP5,0,27,417.0359658,0.76941238,7.34
B07KTFYMRQ,0,27,407.3942212,1.0802638,7.34
B07MXZX5ZB,0,27,386.2189973,0.98987438,7.34
B07N7YX7WH,0,27,382.4965516,1.47930002,7.34
B07NH4RWLY,0,27,377.6756793,1.10010538,7.34
B07NVWHBBH,0,27,373.9532336,0.82011864,7.34
B07PQJ1XBV,0,27,360.8941618,1.0802638,7.34
B07Q6HH9RF,0,27,354.8528155,0.83996022,7.34
B07RQVXDRZ,0,27,336.3016107,0.9038942,7.34
B07RR6GW29,0,27,336.0575159,0.78925396,7.34
B07RZWHHV5,0,27,331.7248332,0.9700328,7.34
B07SPPCL7T,0,27,320.4354487,0.7495708,7.34
B07V5RNZV8,0,27,304.3251919,1.0361714,7.34
B08D3Z3Y86,0,27,159.0887859,0.6503629,7.34
B07NMK3HZ6,1,53.38,375.6618972,0.80027706,14.5
B084NV7HP7,0,19.44,203.5750632,0.9700328,5.28
B00ASSOHYO,0,375,5484.260943,57.99914296,101.84
B01CDFYU00,0,58.15,2360.823882,7.20028892,15.75
B07WHW4CQR,0,47.8,281.319257,3.30693,12.94
B07F3XRCHC,0,19.99,500.5163874,5.9304278,5.41
B07ZS9W6CB,0,28.99,241.3487335,0.6834322,7.84
B01LP0V4JY,1,292.33,1756.445157,4.14909484,79
B08DJ77C6Z,0,25.37,75.7304117,1.60055412,6.85
B0067OG5N4,0,350,6867.912317,87.08249,94.5
B082YP84XJ,0,64.69,215.7187795,6.9004606,17.45
B07RX22DDB,0,18.29,48.208723,0.35053458,4.92
B08L89G15M,0,15.26,142.0021499,0.70106916,4.1
B07PC77FLK,0,31.47,366.4473185,1.10010538,8.45
B07K565CVL,0,24.23,420.2702219,0.98987438,6.5
B07RGR6XYT,0,15.29,340.512246,0.29100984,4.1
B07GQJLHJ9,0,100.7,454.8706598,3.89997278,26.99
B087QQXJWG,0,15.3,182.3388156,0.31085142,4.1
B01MS3R0HW,0,33.48,1575.998076,1.4991416,8.97
B07T6V2MZJ,0,53.07,315.4315053,4.25050736,14.21
B071P2P9JN,0,26.07,1079.326182,2.1164352,6.98
B077KTZJ9M,0,61.53,744.9163059,4.25050736,16.47
B06WLLP4YB,0,62.58,1365.77143,9.74001116,16.75
B07GY8WW2F,0,35.12,451.57538,4.1005932,9.4
B08MKRZ4VB,0,15.32,139.134036,0.35053458,4.1
B000G72VUE,0,479,13840.35823,101.0002561,128.11
B00M3GWC14,0,190.56,3705.420088,20.1502268,50.94
B083XTZ26M,0,9.32,4.1496116,0.05070626,2.49
B00L2J75EW,0,88.99,3770.532376,10.74972712,23.76
B002OI3KGC,0,300,9336.6261,36.7510154,80.08
B07KKSQ15Z,0,48.99,413.0084016,2.89025682,13.07
B01I3I8NN6,0,15.38,105.9981669,0.3747854,4.1
B07PC5RW64,0,37.9,86.8367251,2.20021076,10.1
B01B262O3Q,0,13.86,31.2441344,0.29982832,3.69
B01N7KFTJZ,0,31.64,1446.200666,2.29941866,8.42
B0007Q3RIE,0,379.72,16348.85947,53.40030564,101
B0050C3HVW,0,308.72,7427.316574,35.99923998,82
B0716G27F6,0,57.74,103.2521004,5.8642892,15.32
B071G8K3JB,0,63.77,1137.115626,10.84893502,16.9
B00186098I,0,492,11207.18558,77.9994556,130.38
B07WSYFVV9,0,11.33,278.2070483,1.8298346,3
B07LBRZ6J3,0,51,399.5831876,3.06001256,13.5
B06XGKPDHH,0,64.99,1309.507578,21.25033218,17.2
B07MKS3M7W,0,31.94,392.9316043,1.06042222,8.45
B07HGR3YZ7,0,24.99,441.5064695,2.94978156,6.61
B01B48LDZM,0,374.35,2458.949992,4.04988694,99
B004VVJANC,0,12.86,69.3839469,0.1322772,3.4
B07CZC664D,0,43.45,54.1280219,1.00089748,11.48
B00Q0HRG72,0,63.51,3387.364563,10.6703608,16.76
B07FHLQXJV,0,36.99,482.697467,5.54902854,9.76
B084CCB6RZ,0,13.23,3.9665405,0.24912206,3.49
B00KXA8YIC,0,132.76,3789.632794,9.49970758,35
B002VFJCN8,0,395.85,9147.635701,60.00093792,104.31
B07NDRL6X2,0,75,378.4079637,0.76941238,19.75
B08558GDPM,0,75,198.6321435,0.8598018,19.75
B084TMC622,0,15.57,201.4392337,0.33951148,4.1
B01LX5O8T0,0,148.15,1730.754179,10.80043338,38.99
B07B422CBD,0,33.71,619.2685076,21.25033218,8.87
B0028R39EM,0,478.59,9802.358978,38.79910738,125.91
B000YH3PII,0,18.98,132.5434764,0.44974248,4.99
B003MAPIRU,0,435.59,8616.241322,37.84891616,114.43
B0711CGPKS,0,85.78,1224.745659,5.5997348,22.5
B085287F8N,0,26.25,199.7915938,9.369635,6.88
B07V4PV41Q,0,27.67,305.3015711,0.9479866,7.25
B082VX34KN,0,15.66,217.4884668,0.42108242,4.1
B06XSGRK45,0,47.99,1278.69061,10.74972712,12.53
B01C0J7MTU,0,379.51,2397.621173,4.299009,99
B01MTNZTSU,0,75.99,1547.866151,23.39983668,19.82
B00EOIWKU2,0,287.09,4884.092853,52.8998569,74.75
B01HIUTCV2,0,76.49,2068.398312,8.60022262,19.9
B072BN45BW,0,64.99,997.0662343,10.59981296,16.9
B0132KI5CY,0,149.98,2854.017425,19.89890012,39
B01CK31J0Y,0,299.99,2342.089606,7.79994556,78
B0016BUR9G,0,329.99,11320.81171,45.1506176,85.78
B003JK0N8W,0,138.81,8639.247256,29.64993438,36.08
B06XGR3L6S,0,12.32,11.2893845,0.05070626,3.2
B07WRB4GJW,0,23.22,279.1224038,0.7936632,6.03
B07C8S6CQC,0,54.89,577.3452257,5.24920022,14.25
B003UI6NEG,0,445.12,8413.703661,70.9997871,115.55
B071WSL73R,0,64.05,1057.113555,10.59981296,16.6
B07SP5FM8K,0,20.38,320.8015909,10.471945,5.28
B07ZHX42NF,0,20,244.0337763,0.95019122,5.18
B008DSK75E,0,119.32,6068.806965,25.132668,30.9
B0719LZT4J,0,157.69,1168.35976,11.1002617,40.81
B01EJ1OGRI,0,79.99,2232.491041,28.79895106,20.7
B07KZW1LB9,0,28.06,404.0379177,1.10231,7.25
B07D7RLNW4,0,28.08,541.5853375,0.98987438,7.25
B07MQ4WYQ3,0,31,390.4296326,2.65215786,8
B07G31LC2W,0,27.14,470.1876085,2.7998674,7
B08M5QND3K,0,15.91,139.4391545,0.39903622,4.1
B079VXL4JX,0,15.91,97.4548489,0.39903622,4.1
B07NSTJSD2,0,28.14,374.0142573,0.95019122,7.25
B07VXRHTVW,0,32.81,287.9708403,1.3999337,8.45
B07BSKMTXQ,0,66.99,593.2724114,3.97052062,17.25
B07SM13ZYW,0,9.05,21.5413661,0.07936632,2.33
B00JUMEM3A,0,237.07,4035.070115,60.00093792,60.92
B07HGCMZYM,1,54.95,441.6285169,3.0203294,14.12
B07ZR9V9Z1,0,15.96,241.8979468,0.31085142,4.1
B0036PUHN6,0,443.39,8937.958268,38.00103494,113.86
B004GF1O64,0,73.99,7877.366362,10.69902086,19
B07VSVTQST,0,15.97,290.3507646,0.37037616,4.1
B06Y26G2TL,0,83.17,1259.956334,15.59989112,21.35
B0009JQRYA,0,522.05,15866.58917,69.99888962,133.91
B07XYN395W,0,56.58,270.7011332,0.70106916,14.5
B018FNC5I8,0,75.88,2579.65487,29.25089816,19.44
B01N2VVBZZ,0,33.19,1495.324745,2.7998674,8.5
B005OSMDT4,0,364.66,7110.176406,52.00037194,93.25
B002RL9DMQ,0,519.61,9204.448766,77.00076274,132.85
B07YT56BQP,0,20.93,258.8625354,0.35053458,5.35
B004BGC89U,0,499.99,7949.252281,77.00076274,127.75
B004BFT3P8,0,452.33,7949.252281,69.99888962,115.55
B0752T9QR9,0,31.99,839.8081594,7.33917998,8.16
B07T8PRR1P,0,28.45,314.3330787,0.9479866,7.25
B07CZJPV3B,0,14.84,96.2343749,3.18347128,3.78
B01LXM1F0Z,1,29.49,1720.075032,1.00089748,7.51
B076QKHB3L,0,31.22,99.7737495,1.11994696,7.95
B00YXGGJYI,0,176.76,3047.096412,26.90077324,45
B00CQGTIBI,0,167.42,5188.112927,15.80051154,42.59
B082TGFW29,0,28.5,218.6479171,1.0582176,7.25
B0815PWT9V,0,16.12,236.4058138,0.330693,4.1
B07MZWVNY2,0,28.52,385.1815944,0.9700328,7.25
B07964SFW4,0,34.99,677.8512596,9.34979342,8.89
B0815V95VW,0,9.96,19.3445129,0.12786796,2.53
B07C38XC3F,0,10.83,96.7835882,0.6172936,2.75
B07B3VLGCS,0,26.36,644.1661772,15.9173564,6.69
